,Date,GamersGate,certainty,emphasis,GameStop PC,certainty,emphasis,GamesPlanet UK,certainty,emphasis,GamesPlanet DE,certainty,emphasis,GamesPlanet FR,certainty,emphasis,GreenMan Gaming,certainty,emphasis,Amazon,certainty,emphasis,GameFly,certainty,emphasis,Direct2Drive,certainty,emphasis,Origin PC,certainty,emphasis,Uplay PC,certainty,emphasis,FunStock Digital,certainty,emphasis
313,2015-02-20T11:00:00.000Z,59.99,True,False,59.99,True,False,56.77,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
314,2015-02-21T11:00:00.000Z,59.99,True,False,59.99,True,False,56.77,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
315,2015-02-22T11:00:00.000Z,59.99,True,False,59.99,True,False,56.77,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
316,2015-02-23T11:00:00.000Z,59.99,True,False,59.99,True,False,56.77,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
317,2015-02-24T11:00:00.000Z,59.99,True,False,59.99,True,False,56.77,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
318,2015-02-25T09:24:39.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,51.66,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
319,2015-02-26T18:05:44.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
320,2015-02-27T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
321,2015-02-28T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
322,2015-03-01T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
323,2015-03-02T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
324,2015-03-03T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,51.36,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
325,2015-03-04T10:03:27.000Z,59.99,True,False,59.99,True,False,58.16,True,True,50.07,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
326,2015-03-04T15:03:29.000Z,59.99,True,False,59.99,True,False,58.16,True,True,60.86,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
327,2015-03-05T11:00:00.000Z,59.99,True,False,59.99,True,False,58.16,True,True,60.86,True,True,50.36,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
328,2015-03-06T00:50:07.000Z,59.99,True,False,59.99,True,False,58.16,True,True,60.86,True,True,50.36,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
329,2015-03-06T14:05:20.000Z,59.99,True,False,59.99,True,False,77.55,False,False,60.86,True,True,48.86,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
330,2015-03-06T14:42:38.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
331,2015-03-07T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
332,2015-03-08T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
333,2015-03-09T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
334,2015-03-10T07:49:06.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
335,2015-03-11T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
336,2015-03-12T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
337,2015-03-13T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
338,2015-03-14T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
339,2015-03-15T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,60.86,True,True,48.86,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
340,2015-03-16T00:03:29.000Z,59.99,True,False,59.99,True,False,56.49,True,True,57.72,True,True,65.15,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
341,2015-03-16T00:05:23.000Z,59.99,True,False,59.99,True,False,56.49,True,True,57.72,True,True,47.23,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
342,2015-03-17T11:00:00.000Z,59.99,True,False,59.99,True,False,56.49,True,True,57.72,True,True,47.23,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
343,2015-03-18T10:03:58.000Z,59.99,True,False,59.99,True,False,54.99,True,True,57.72,True,True,47.23,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
344,2015-03-18T19:42:24.000Z,59.99,True,False,59.99,True,False,54.99,True,True,59.35,True,True,62.97,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
345,2015-03-18T19:44:18.000Z,59.99,True,False,59.99,True,False,54.99,True,True,59.35,True,True,48.56,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
346,2015-03-19T10:21:37.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,64.75,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
347,2015-03-19T10:23:13.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,58.78,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
348,2015-03-20T11:00:00.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,58.78,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
349,2015-03-21T11:00:00.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,58.78,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
350,2015-03-22T11:00:00.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,58.78,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
351,2015-03-23T20:05:25.000Z,59.99,True,False,59.99,True,False,68.53,True,True,59.35,True,True,60.23,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
352,2015-03-24T08:21:24.000Z,59.99,True,False,59.99,True,False,74.49,False,False,49.38,True,True,65.71,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
353,2015-03-24T08:23:15.000Z,59.99,True,False,59.99,True,False,74.49,False,False,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
354,2015-03-24T08:42:36.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
355,2015-03-25T11:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
356,2015-03-26T11:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
357,2015-03-27T11:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
358,2015-03-28T11:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
359,2015-03-29T07:49:07.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
360,2015-03-30T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
361,2015-03-31T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
362,2015-04-01T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
363,2015-04-02T16:06:07.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
364,2015-04-03T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
365,2015-04-04T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,39.99,True,True,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
366,2015-04-05T07:49:05.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
367,2015-04-06T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
368,2015-04-07T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
369,2015-04-08T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.38,True,True,49.38,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
370,2015-04-09T15:03:26.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,65.84,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
371,2015-04-09T15:05:22.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,29.99,True,True,59.99,True,False,,False,False
372,2015-04-09T17:06:08.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
373,2015-04-10T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
374,2015-04-11T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
375,2015-04-12T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
376,2015-04-13T02:18:56.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,58.44,True,True
377,2015-04-14T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,58.44,True,True
378,2015-04-15T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,58.44,True,True
379,2015-04-16T05:04:20.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,58.44,True,True
380,2015-04-17T09:03:34.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
381,2015-04-18T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
382,2015-04-19T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
383,2015-04-20T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
384,2015-04-21T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
385,2015-04-22T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
386,2015-04-23T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
387,2015-04-24T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
388,2015-04-25T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
389,2015-04-26T10:00:00.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,47.99,True,True,60.08,True,True
390,2015-04-27T05:04:34.000Z,59.99,True,False,59.99,True,False,55.99,True,True,48.03,True,True,48.03,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,60.08,True,True
391,2015-04-28T12:21:48.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.24,True,True,64.05,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,60.08,True,True
392,2015-04-28T12:24:30.000Z,59.99,True,False,59.99,True,False,55.99,True,True,49.24,True,True,49.24,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,60.08,True,True
393,2015-04-28T14:24:30.000Z,59.99,True,False,59.99,True,False,57.43,True,True,49.24,True,True,49.24,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,60.08,True,True
394,2015-04-29T14:05:22.000Z,59.99,True,False,59.99,True,False,57.43,True,True,49.24,True,True,49.24,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
395,2015-04-30T08:23:24.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,65.65,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
396,2015-04-30T08:26:20.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
397,2015-05-01T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
398,2015-05-02T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
399,2015-05-03T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
400,2015-05-04T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
401,2015-05-05T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
402,2015-05-06T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
403,2015-05-07T17:08:10.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
404,2015-05-08T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
405,2015-05-09T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
406,2015-05-10T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
407,2015-05-11T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
408,2015-05-11T23:09:19.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
409,2015-05-12T21:26:08.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
410,2015-05-13T08:21:45.000Z,59.99,True,False,59.99,True,False,58.84,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
411,2015-05-14T07:49:07.000Z,59.99,True,False,59.99,True,False,58.84,True,True,50.34,True,True,50.34,True,True,59.99,True,False,29.99,True,True,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
412,2015-05-15T02:53:25.000Z,59.99,True,False,59.99,True,False,59.12,True,True,51.32,True,True,51.32,True,True,59.99,True,False,29.99,True,True,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,63.06,True,True
